scope,first_design_id,first_partition,second_design_id,second_partition,normalized_distance
stage_a_to_original,SA-D008,validation,D007,,1.2257398408362212
stage_a_to_original,SA-D008,validation,D008,,0.84476375354713962
stage_a_to_original,SA-D008,validation,D009,,0.96601210944573479
stage_a_to_original,SA-D008,validation,D010,,1.0331997382994551
stage_a_to_original,SA-D008,validation,D011,,1.1872642556548243
stage_a_to_original,SA-D008,validation,D012,,1.1007685979691015
stage_a_to_original,SA-D008,validation,D013,,1.0293967555333552
stage_a_to_original,SA-D008,validation,D014,,0.97341174389433194
stage_a_to_original,SA-D008,validation,D015,,1.0297852702804029
stage_a_to_original,SA-D008,validation,D016,,1.1826828086485066
stage_a_to_original,SA-D008,validation,D017,,1.0707080644851354
stage_a_to_original,SA-D008,validation,D018,,0.99347726802978986
stage_a_to_original,SA-D008,validation,D019,,1.1646223926673833
stage_a_to_original,SA-D008,validation,D020,,1.3223089807304471
stage_a_to_original,SA-D008,validation,D021,,1.0793962158247716
stage_a_to_original,SA-D008,validation,D022,,0.89793381663762029
stage_a_to_original,SA-D008,validation,D023,,0.88066001413999717
stage_a_to_original,SA-D008,validation,D024,,1.1929064105855103
stage_a_to_original,SA-D008,validation,D025,,1.2376427741740783
stage_a_to_original,SA-D008,validation,D026,,0.98811029852347898
stage_a_to_original,SA-D008,validation,D027,,1.1021855731902268
stage_a_to_original,SA-D008,validation,D028,,0.91582366750449939
stage_a_to_original,SA-D008,validation,D029,,0.92174339496098001
stage_a_to_original,SA-D008,validation,D030,,1.1838927319422623
stage_a_to_original,SA-D008,validation,D031,,1.0087646348649735
stage_a_to_original,SA-D008,validation,D032,,0.97684470786233712
stage_a_to_original,SA-D008,validation,D033,,1.1030783053161048
stage_a_to_original,SA-D008,validation,D034,,1.0671947664835597
stage_a_to_original,SA-D008,validation,D035,,1.1360593285059413
stage_a_to_original,SA-D008,validation,D036,,1.0072022191694674
stage_a_to_original,SA-D008,validation,D037,,0.95943626931936909
stage_a_to_original,SA-D008,validation,D038,,0.91261499658126433
stage_a_to_original,SA-D008,validation,D039,,0.96660130793068488
stage_a_to_original,SA-D008,validation,D040,,1.5257430023178788
stage_a_to_original,SA-D008,validation,D041,,1.3602379614858897
stage_a_to_original,SA-D008,validation,D042,,1.6951007697094269
stage_a_to_original,SA-D008,validation,D043,,1.7783182724105959
stage_a_to_original,SA-D008,validation,D044,,1.0832214627367791
stage_a_to_original,SA-D008,validation,D045,,1.8860623934754217
stage_a_to_original,SA-D008,validation,D046,,1.2955438891286879
stage_a_to_original,SA-D008,validation,D047,,1.7858661804961911
stage_a_to_original,SA-D008,validation,D048,,1.9255491289699633
stage_a_to_original,SA-D008,validation,D049,,1.7756392475726324
stage_a_to_original,SA-D008,validation,D050,,1.581393339794394
stage_a_to_original,SA-D008,validation,D051,,1.2057936896426515
stage_a_to_original,SA-D008,validation,D052,,1.420510261567258
stage_a_to_original,SA-D008,validation,D053,,1.5595842754629512
stage_a_to_original,SA-D008,validation,D054,,1.3815965884785242
stage_a_to_original,SA-D008,validation,D055,,1.5688828040638099
stage_a_to_original,SA-D008,validation,D056,,1.325770009586813
stage_a_to_original,SA-D008,validation,D057,,1.3131960871331023
stage_a_to_original,SA-D008,validation,D058,,1.9966749803349266
stage_a_to_original,SA-D008,validation,D059,,1.3000639510131244
stage_a_to_original,SA-D008,validation,D060,,1.3653648889239687
stage_a_to_original,SA-D008,validation,D061,,1.0710714277238058
stage_a_to_original,SA-D008,validation,D062,,1.8326508219951214
stage_a_to_original,SA-D008,validation,D063,,1.1904549858176745
stage_a_to_original,SA-D008,validation,D064,,1.6483545210389057
stage_a_to_original,SA-D008,validation,D065,,1.2179750693107658
stage_a_to_original,SA-D008,validation,D066,,1.2738157326982718
stage_a_to_original,SA-D008,validation,D067,,1.212946346392427
stage_a_to_original,SA-D008,validation,D068,,1.1655669349252415
stage_a_to_original,SA-D008,validation,D069,,1.8798915510217105
stage_a_to_original,SA-D008,validation,D070,,1.2116487384075385
stage_a_to_original,SA-D008,validation,D071,,1.8091649869997743
stage_a_to_original,SA-D008,validation,D072,,1.6656901919092255
stage_a_to_original,SA-D008,validation,D073,,1.7926068670869453
stage_a_to_original,SA-D008,validation,D074,,1.8557085495785386
stage_a_to_original,SA-D008,validation,D075,,1.6615583060500319
stage_a_to_original,SA-D008,validation,D076,,1.2022559521078089
stage_a_to_original,SA-D008,validation,D077,,1.9438338678508098
stage_a_to_original,SA-D008,validation,D078,,1.2705942242708641
stage_a_to_original,SA-D008,validation,D079,,1.3699351661447392
stage_a_to_original,SA-D008,validation,D080,,1.4881030288526094
stage_a_to_original,SA-D008,validation,D081,,1.5291798544268307
stage_a_to_original,SA-D008,validation,D082,,1.6746306428154369
stage_a_to_original,SA-D008,validation,D083,,1.2403279962090259
stage_a_to_original,SA-D008,validation,D084,,1.2259537574016695
stage_a_to_original,SA-D008,validation,D085,,1.3148189199939511
stage_a_to_original,SA-D008,validation,D086,,1.6166348641110493
stage_a_to_original,SA-D008,validation,D087,,2.1020904057304692
stage_a_to_original,SA-D008,validation,D088,,1.6896601498868893
stage_a_to_original,SA-D008,validation,D089,,1.7551320953084861
stage_a_to_original,SA-D008,validation,D090,,1.4849246800089253
stage_a_to_original,SA-D008,validation,D091,,1.4074422555497765
stage_a_to_original,SA-D008,validation,D092,,1.2709340832987712
stage_a_to_original,SA-D008,validation,D093,,1.4413548645482179
stage_a_to_original,SA-D008,validation,D094,,1.4104395822241393
stage_a_to_original,SA-D008,validation,D095,,1.7584735285727067
stage_a_to_original,SA-D008,validation,D096,,1.9287959343390548
stage_a_to_original,SA-D008,validation,D097,,1.4445469851844412
stage_a_to_original,SA-D008,validation,D098,,1.5947937424693173
stage_a_to_original,SA-D008,validation,D099,,1.3542870420981732
stage_a_to_original,SA-D009,validation,D000,,0.64516943073603783
stage_a_to_original,SA-D009,validation,D001,,0.27015717854356464
stage_a_to_original,SA-D009,validation,D002,,1.0616006478115427
stage_a_to_original,SA-D009,validation,D003,,1.8442353737829265
stage_a_to_original,SA-D009,validation,D004,,2.2348978690542589
stage_a_to_original,SA-D009,validation,D005,,0.56692716349346095
stage_a_to_original,SA-D009,validation,D006,,0.78779445887379107
stage_a_to_original,SA-D009,validation,D007,,0.94639233923177357
stage_a_to_original,SA-D009,validation,D008,,0.50733876268933231
stage_a_to_original,SA-D009,validation,D009,,0.74277870263933365
stage_a_to_original,SA-D009,validation,D010,,0.72350712246813198
stage_a_to_original,SA-D009,validation,D011,,0.87796108589593647
stage_a_to_original,SA-D009,validation,D012,,0.80168494529951051
stage_a_to_original,SA-D009,validation,D013,,0.75634295429966236
stage_a_to_original,SA-D009,validation,D014,,0.63235673743641851
stage_a_to_original,SA-D009,validation,D015,,0.73224699453311004
stage_a_to_original,SA-D009,validation,D016,,0.93867361806030303
stage_a_to_original,SA-D009,validation,D017,,0.77402721202049385
stage_a_to_original,SA-D009,validation,D018,,0.59953953699639684
stage_a_to_original,SA-D009,validation,D019,,0.97477108926147493
stage_a_to_original,SA-D009,validation,D020,,1.0333318999630385
stage_a_to_original,SA-D009,validation,D021,,0.76448237306127309
stage_a_to_original,SA-D009,validation,D022,,0.48255107353761328
stage_a_to_original,SA-D009,validation,D023,,0.57389367575532135
stage_a_to_original,SA-D009,validation,D024,,0.85327084129668973
stage_a_to_original,SA-D009,validation,D025,,1.0008254951273605
stage_a_to_original,SA-D009,validation,D026,,0.70257817291572444
stage_a_to_original,SA-D009,validation,D027,,0.87984089418014166
stage_a_to_original,SA-D009,validation,D028,,0.51235867139973945
stage_a_to_original,SA-D009,validation,D029,,0.56943029060839234
stage_a_to_original,SA-D009,validation,D030,,0.95682729601139405
stage_a_to_original,SA-D009,validation,D031,,0.70154813107757286
stage_a_to_original,SA-D009,validation,D032,,0.64394070779954948
stage_a_to_original,SA-D009,validation,D033,,0.808467764122344
stage_a_to_original,SA-D009,validation,D034,,0.72841195005606962
stage_a_to_original,SA-D009,validation,D035,,0.81933279611519871
stage_a_to_original,SA-D009,validation,D036,,0.73321621731139675
stage_a_to_original,SA-D009,validation,D037,,0.58825574714490303
stage_a_to_original,SA-D009,validation,D038,,0.5915957132874029
stage_a_to_original,SA-D009,validation,D039,,0.78474785225954613
stage_a_to_original,SA-D009,validation,D040,,1.2934921152206558
stage_a_to_original,SA-D009,validation,D041,,1.107392630827811
stage_a_to_original,SA-D009,validation,D042,,1.6045047259425178
stage_a_to_original,SA-D009,validation,D043,,1.5808534843285893
stage_a_to_original,SA-D009,validation,D044,,0.88868639952672779
stage_a_to_original,SA-D009,validation,D045,,1.7098504932804846
stage_a_to_original,SA-D009,validation,D046,,1.0208869521216253
stage_a_to_original,SA-D009,validation,D047,,1.5632167730342457
stage_a_to_original,SA-D009,validation,D048,,1.6320665678308468
stage_a_to_original,SA-D009,validation,D049,,1.5559360466974739
stage_a_to_original,SA-D009,validation,D050,,1.3961713980740798
stage_a_to_original,SA-D009,validation,D051,,1.0955552089283425
stage_a_to_original,SA-D009,validation,D052,,1.160061394310747
stage_a_to_original,SA-D009,validation,D053,,1.3847014325513887
stage_a_to_original,SA-D009,validation,D054,,1.2349595599989796
stage_a_to_original,SA-D009,validation,D055,,1.4255707096920058
stage_a_to_original,SA-D009,validation,D056,,1.1264889405933038
stage_a_to_original,SA-D009,validation,D057,,1.3894711584986066
stage_a_to_original,SA-D009,validation,D058,,1.7754083648835461
stage_a_to_original,SA-D009,validation,D059,,1.0763817591253195
stage_a_to_original,SA-D009,validation,D060,,0.99846366962298383
stage_a_to_original,SA-D009,validation,D061,,0.81759185401251866
stage_a_to_original,SA-D009,validation,D062,,1.392952402619261
stage_a_to_original,SA-D009,validation,D063,,0.90125530499307749
stage_a_to_original,SA-D009,validation,D064,,1.4673635836962993
stage_a_to_original,SA-D009,validation,D065,,1.1121929313311614
stage_a_to_original,SA-D009,validation,D066,,1.1691688389628545
stage_a_to_original,SA-D009,validation,D067,,1.0736075986367553
stage_a_to_original,SA-D009,validation,D068,,0.91175302729791463
stage_a_to_original,SA-D009,validation,D069,,1.5681694539148392
stage_a_to_original,SA-D009,validation,D070,,0.85877922842380516
stage_a_to_original,SA-D009,validation,D071,,1.5393058432965356
stage_a_to_original,SA-D009,validation,D072,,1.2951881132537533
stage_a_to_original,SA-D009,validation,D073,,1.4654400790850988
stage_a_to_original,SA-D009,validation,D074,,1.5992898536739708
stage_a_to_original,SA-D009,validation,D075,,1.4192572169863857
stage_a_to_original,SA-D009,validation,D076,,0.92889580412548034
stage_a_to_original,SA-D009,validation,D077,,1.6903793822134934
stage_a_to_original,SA-D009,validation,D078,,0.9781510161295538
stage_a_to_original,SA-D009,validation,D079,,1.1779370688875657
stage_a_to_original,SA-D009,validation,D080,,1.3038760027506839
stage_a_to_original,SA-D009,validation,D081,,1.3748554260329333
stage_a_to_original,SA-D009,validation,D082,,1.4593378077632255
stage_a_to_original,SA-D009,validation,D083,,1.0999271431236473
stage_a_to_original,SA-D009,validation,D084,,1.0601052252312104
stage_a_to_original,SA-D009,validation,D085,,1.3356024066210261
stage_a_to_original,SA-D009,validation,D086,,1.4959882713217187
stage_a_to_original,SA-D009,validation,D087,,1.9744034405037261
stage_a_to_original,SA-D009,validation,D088,,1.409594323185813
stage_a_to_original,SA-D009,validation,D089,,1.5083462630709525
stage_a_to_original,SA-D009,validation,D090,,1.4706174833843986
stage_a_to_original,SA-D009,validation,D091,,1.1124583976162068
stage_a_to_original,SA-D009,validation,D092,,1.1529204449138646
stage_a_to_original,SA-D009,validation,D093,,1.2091029231393726
stage_a_to_original,SA-D009,validation,D094,,1.0798840092527153
stage_a_to_original,SA-D009,validation,D095,,1.5194816833725424
stage_a_to_original,SA-D009,validation,D096,,1.6354572253474005
stage_a_to_original,SA-D009,validation,D097,,1.3496331909594805
stage_a_to_original,SA-D009,validation,D098,,1.4359623685899239
stage_a_to_original,SA-D009,validation,D099,,1.2078005973793975
stage_a_to_original,SA-D010,sealed_holdout,D000,,0.33690579428191686
stage_a_to_original,SA-D010,sealed_holdout,D001,,0.75308042360254612
stage_a_to_original,SA-D010,sealed_holdout,D002,,1.3627618635169101
stage_a_to_original,SA-D010,sealed_holdout,D003,,2.082201157551208
stage_a_to_original,SA-D010,sealed_holdout,D004,,2.537080833190573
stage_a_to_original,SA-D010,sealed_holdout,D005,,0.95985635823945714
stage_a_to_original,SA-D010,sealed_holdout,D006,,1.0521495402078169
stage_a_to_original,SA-D010,sealed_holdout,D007,,1.2153922839856799
stage_a_to_original,SA-D010,sealed_holdout,D008,,0.80877154965857911
stage_a_to_original,SA-D010,sealed_holdout,D009,,0.98275147090071935
stage_a_to_original,SA-D010,sealed_holdout,D010,,1.0599314182539679
stage_a_to_original,SA-D010,sealed_holdout,D011,,1.1954806375154285
stage_a_to_original,SA-D010,sealed_holdout,D012,,1.0609394371428573
stage_a_to_original,SA-D010,sealed_holdout,D013,,1.0478318539511047
stage_a_to_original,SA-D010,sealed_holdout,D014,,0.96798219906794702
stage_a_to_original,SA-D010,sealed_holdout,D015,,1.015428117923987
stage_a_to_original,SA-D010,sealed_holdout,D016,,1.1879732083550893
stage_a_to_original,SA-D010,sealed_holdout,D017,,1.0854621149931438
stage_a_to_original,SA-D010,sealed_holdout,D018,,0.95684488930793632
stage_a_to_original,SA-D010,sealed_holdout,D019,,1.1668153849795486
stage_a_to_original,SA-D010,sealed_holdout,D020,,1.3073997226096379
stage_a_to_original,SA-D010,sealed_holdout,D021,,1.0961342894845829
stage_a_to_original,SA-D010,sealed_holdout,D022,,0.91121617587821924
stage_a_to_original,SA-D010,sealed_holdout,D023,,0.86319846068302419
stage_a_to_original,SA-D010,sealed_holdout,D024,,1.1794300707279097
stage_a_to_original,SA-D010,sealed_holdout,D025,,1.2109909607594467
stage_a_to_original,SA-D010,sealed_holdout,D026,,0.9977708752233182
stage_a_to_original,SA-D010,sealed_holdout,D027,,1.1031099170267136
stage_a_to_original,SA-D010,sealed_holdout,D028,,0.94281201517619717
stage_a_to_original,SA-D010,sealed_holdout,D029,,0.91309433493003589
stage_a_to_original,SA-D010,sealed_holdout,D030,,1.1919971287783313
stage_a_to_original,SA-D010,sealed_holdout,D031,,0.99549696198052851
stage_a_to_original,SA-D010,sealed_holdout,D032,,0.95100279919983322
